satici_tip,Metrekare,Oda_Sayisi,il,Ilce,Mahalle,Tarih,fiyat
Emlak-ofisinden,95.0,2+1,Van,İpekyolu,Merkez,17 Mayıs  2025,1840000
Emlak-ofisinden,140.0,3+1,Van,İpekyolu,Merkez,17 Mayıs  2025,3600000
Emlak-ofisinden,75.0,1+1,Van,İpekyolu,Merkez,17 Mayıs  2025,1550000
Emlak-ofisinden,184.0,3+1,Van,Edremit,Merkez,17 Mayıs  2025,6950000
Emlak-ofisinden,130.0,2+1,Van,İpekyolu,Merkez,18 Mayıs  2025,4000000
Emlak-ofisinden,120.0,3+1,Van,Edremit,Bilinmiyor,17 Mayıs  2025,2040000
Emlak-ofisinden,117.0,2+1,Van,İpekyolu,Merkez,18 Mayıs  2025,3585000
Emlak-ofisinden,140.0,3+1,Van,İpekyolu,Merkez,18 Mayıs  2025,4585000
Emlak-ofisinden,70.0,1+1,Van,Erciş,Bilinmiyor,17 Mayıs  2025,1150000
Emlak-ofisinden,122.0,2+1,Van,İpekyolu,Merkez,18 Mayıs  2025,2780000
Emlak-ofisinden,175.0,3+1,Van,İpekyolu,Merkez,19 Mayıs  2025,3600000
Emlak-ofisinden,150.0,3+1,Van,İpekyolu,Merkez,17 Mayıs  2025,5000000
Emlak-ofisinden,155.0,3+1,Van,İpekyolu,Merkez,17 Mayıs  2025,4550000
Emlak-ofisinden,165.0,3+1,Van,İpekyolu,Merkez,17 Mayıs  2025,3750000
Emlak-ofisinden,105.0,2+1,Van,Tuşba,Merkez,17 Mayıs  2025,2500000
Emlak-ofisinden,120.0,3+1,Van,Tuşba,Merkez,17 Mayıs  2025,2050000
Emlak-ofisinden,165.0,3+1,Van,İpekyolu,Merkez,19 Mayıs  2025,6900000
Emlak-ofisinden,80.0,1+1,Van,İpekyolu,Merkez,19 Mayıs  2025,1950000
Emlak-ofisinden,100.0,2+1,Van,İpekyolu,Merkez,18 Mayıs  2025,2750000
Emlak-ofisinden,105.0,2+1,Van,İpekyolu,Merkez,17 Mayıs  2025,3150000
Emlak-ofisinden,48.0,1+1,Van,İpekyolu,Merkez,17 Mayıs  2025,1750000
Emlak-ofisinden,60.0,1+1,Van,İpekyolu,Merkez,16 Mayıs  2025,1650000
Emlak-ofisinden,190.0,3+1,Van,İpekyolu,Merkez,19 Mayıs  2025,3750000
Emlak-ofisinden,54.0,1+1,Van,İpekyolu,Merkez,17 Mayıs  2025,1150000
Emlak-ofisinden,168.0,3+1,Van,İpekyolu,Merkez,16 Mayıs  2025,2600000
Emlak-ofisinden,100.0,2+1,Van,İpekyolu,Merkez,16 Mayıs  2025,2700000
Emlak-ofisinden,60.0,1+1,Van,İpekyolu,Merkez,16 Mayıs  2025,1600000
Emlak-ofisinden,60.0,2+1,Van,İpekyolu,Merkez,17 Mayıs  2025,1795000
Emlak-ofisinden,68.0,1+1,Van,İpekyolu,Merkez,16 Mayıs  2025,1575000
Emlak-ofisinden,100.0,2+1,Van,Tuşba,Merkez,19 Mayıs  2025,1600000
Emlak-ofisinden,65.0,1+1,Van,İpekyolu,Merkez,16 Mayıs  2025,1685000
Emlak-ofisinden,290.0,5+2,Van,Edremit,Bilinmiyor,16 Mayıs  2025,10500000
Emlak-ofisinden,115.0,2+1,Van,İpekyolu,Merkez,18 Mayıs  2025,2885000
Emlak-ofisinden,160.0,3+1,Van,İpekyolu,Merkez,17 Mayıs  2025,3950000
Emlak-ofisinden,95.0,2+1,Van,İpekyolu,Merkez,16 Mayıs  2025,2600000
Emlak-ofisinden,240.0,4+1,Van,İpekyolu,Merkez,16 Mayıs  2025,5200000
Sahibinden,140.0,3+1,Bilecik,Söğüt,Bilinmiyor,24 Mayıs  2025,3400000
Sahibinden,140.0,3+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,2650000
Sahibinden,120.0,2+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,2750000
Sahibinden,140.0,3+1,Bilecik,Merkez,Bilecik,23 Mayıs  2025,2650000
Sahibinden,130.0,3+1,Bilecik,Osmaneli,Bilinmiyor,24 Mayıs  2025,2950000
Sahibinden,55.0,1+1,Bilecik,Merkez,Bilecik,24 Mayıs  2025,1750000
Sahibinden,110.0,2+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,3150000
Sahibinden,130.0,3+1,Bilecik,Bozüyük,Bilinmiyor,23 Mayıs  2025,2900000
Sahibinden,160.0,3+1,Bilecik,Bozüyük,Bilinmiyor,23 Mayıs  2025,3750000
Sahibinden,110.0,3+1,Bilecik,Merkez,Bilecik,23 Mayıs  2025,2520000
Sahibinden,77.0,Stüdyo (1+0),Bilecik,Merkez,Bilecik,23 Mayıs  2025,1495000
Sahibinden,155.0,3+1,Bilecik,Merkez,Bilecik,23 Mayıs  2025,2350000
Sahibinden,150.0,3+1,Bilecik,Merkez,Bilecik,23 Mayıs  2025,4500000
Sahibinden,105.0,2+1,Bilecik,Merkez,Bilecik,23 Mayıs  2025,2100000
Sahibinden,145.0,4+1,Bilecik,Merkez,Bilecik,23 Mayıs  2025,2800000
Sahibinden,140.0,3+1,Bilecik,Merkez,Bilecik,23 Mayıs  2025,2825000
Sahibinden,145.0,2+1,Bilecik,Merkez,Bilecik,23 Mayıs  2025,2300000
Sahibinden,125.0,3+1,Bilecik,Bozüyük,Bilinmiyor,22 Mayıs  2025,3990000
Sahibinden,120.0,3+1,Bilecik,Söğüt,Bilinmiyor,22 Mayıs  2025,2555000
Sahibinden,91.0,2+1,Bilecik,Bozüyük,Bilinmiyor,22 Mayıs  2025,2195000
Sahibinden,55.0,1+1,Bilecik,Merkez,Bilecik,22 Mayıs  2025,1850000
Sahibinden,135.0,3+1,Bilecik,Merkez,Bilecik,22 Mayıs  2025,2600000
Sahibinden,140.0,3+1,Bilecik,Merkez,Bilecik,22 Mayıs  2025,2250000
Sahibinden,250.0,6+2,Bilecik,Söğüt,Bilinmiyor,22 Mayıs  2025,6500000
Sahibinden,100.0,3+1,Bilecik,Merkez,Bilinmiyor,22 Mayıs  2025,1800000
Sahibinden,90.0,2+1,Bilecik,Merkez,Bilecik,22 Mayıs  2025,1630000
Sahibinden,164.0,3+1,Bilecik,Merkez,Bilecik,21 Mayıs  2025,3000000
Sahibinden,165.0,3+1,Bilecik,Merkez,Bilecik,21 Mayıs  2025,5000000
Sahibinden,104.0,2+0,Bilecik,Merkez,Bilecik,21 Mayıs  2025,1750000
Sahibinden,280.0,4+2,Bilecik,Merkez,Bilecik,21 Mayıs  2025,4750000
Sahibinden,92.0,2+1,Bilecik,Bozüyük,Bilinmiyor,20 Mayıs  2025,1840000
Sahibinden,100.0,2+1,Bilecik,Merkez,Bilecik,20 Mayıs  2025,2150000
Sahibinden,112.0,2+1,Bilecik,Bozüyük,Bilinmiyor,20 Mayıs  2025,2550000
Sahibinden,165.0,3+1,Bilecik,Merkez,Bilecik,20 Mayıs  2025,3800000
Sahibinden,178.0,3+1,Bilecik,Merkez,Bilecik,20 Mayıs  2025,4750000
Sahibinden,150.0,2+1,Bilecik,Merkez,Bilecik,20 Mayıs  2025,2850000
Sahibinden,140.0,3+1,Bilecik,Söğüt,Bilinmiyor,19 Mayıs  2025,3550000
Sahibinden,135.0,3+1,Bilecik,Merkez,Bilecik,19 Mayıs  2025,4000000
Sahibinden,70.0,2+0,Bilecik,Merkez,Bilecik,19 Mayıs  2025,1970000
Sahibinden,155.0,3+1,Bilecik,Bozüyük,Bilinmiyor,19 Mayıs  2025,3400000
Sahibinden,75.0,2+0,Bilecik,Merkez,Bilecik,19 Mayıs  2025,1875000
Sahibinden,135.0,3+1,Bilecik,Bozüyük,Bilinmiyor,19 Mayıs  2025,3190000
Sahibinden,110.0,2+1,Bilecik,Merkez,Bilecik,19 Mayıs  2025,2999999
Sahibinden,137.0,3+1,Bilecik,Bozüyük,Bilinmiyor,21 Mayıs  2025,3150000
Sahibinden,140.0,3+1,Bilecik,Bozüyük,Bilinmiyor,19 Mayıs  2025,3300000
Sahibinden,120.0,2+1,Bilecik,Merkez,Bilecik,19 Mayıs  2025,2250000
Sahibinden,133.0,2+1,Bilecik,Bozüyük,Bilinmiyor,19 Mayıs  2025,3300000
Sahibinden,130.0,3+1,Bilecik,Merkez,Bilecik,19 Mayıs  2025,2100000
Sahibinden,73.0,1+1,Bilecik,Merkez,Bilecik,18 Mayıs  2025,1950000
Sahibinden,130.0,3+1,Bilecik,Merkez,Bilecik,18 Mayıs  2025,2250000
Sahibinden,260.0,4+1,Bilecik,Söğüt,Bilinmiyor,18 Mayıs  2025,3600000
Sahibinden,160.0,4+1,Bilecik,Merkez,Bilecik,18 Mayıs  2025,3800000
Sahibinden,147.0,3+1,Bilecik,Bozüyük,Bilinmiyor,17 Mayıs  2025,3250000
Sahibinden,100.0,2+1,Bilecik,Osmaneli,Bilinmiyor,17 Mayıs  2025,2600000
Sahibinden,100.0,2+1,Bilecik,Merkez,Bilecik,17 Mayıs  2025,2500000
Sahibinden,133.0,2+1,Bilecik,Bozüyük,Bilinmiyor,17 Mayıs  2025,1850000
Sahibinden,110.0,2+1,Bilecik,Bozüyük,Bilinmiyor,17 Mayıs  2025,2365000
Sahibinden,125.0,3+1,Bilecik,Merkez,Bilecik,17 Mayıs  2025,2730000
Sahibinden,145.0,3+1,Bilecik,Merkez,Bilecik,17 Mayıs  2025,2100000
Sahibinden,220.0,5+1,Bilecik,Bozüyük,Bilinmiyor,16 Mayıs  2025,4500000
Sahibinden,165.0,3+1,Bilecik,Merkez,Bilecik,16 Mayıs  2025,5250000
Sahibinden,120.0,2+1,Bilecik,Bozüyük,Bilinmiyor,16 Mayıs  2025,2995000
Sahibinden,147.0,3+1,Bilecik,Söğüt,Bilinmiyor,16 Mayıs  2025,3000000
Sahibinden,141.0,3+1,Bilecik,Pazaryeri,Bilinmiyor,16 Mayıs  2025,3300000
Sahibinden,55.0,1+1,Bilecik,Bozüyük,Bilinmiyor,15 Mayıs  2025,1850000
Sahibinden,170.0,3+1,Bilecik,Bozüyük,Bilinmiyor,15 Mayıs  2025,4540000
Sahibinden,110.0,3+1,Bilecik,Söğüt,Bilinmiyor,17 Mayıs  2025,1900000
Sahibinden,194.0,4+1,Bilecik,Merkez,Bilecik,14 Mayıs  2025,6500000
Sahibinden,145.0,3+1,Bilecik,Merkez,Bilecik,14 Mayıs  2025,3650000
Sahibinden,70.0,1+1,Bilecik,Bozüyük,Bilinmiyor,14 Mayıs  2025,1520000
Sahibinden,125.0,3+1,Bilecik,Merkez,Bilecik,16 Mayıs  2025,2150000
Sahibinden,73.0,2+0,Bilecik,Merkez,Bilecik,14 Mayıs  2025,1720000
Sahibinden,67.0,1+1,Bilecik,Pazaryeri,Köyler,14 Mayıs  2025,1100000
Sahibinden,75.0,2+1,Bilecik,Bozüyük,Bilinmiyor,14 Mayıs  2025,2999990
Sahibinden,55.0,1+1,Bilecik,Merkez,Bilecik,14 Mayıs  2025,1900000
Sahibinden,183.0,3+1,Bilecik,Merkez,Bilecik,13 Mayıs  2025,3600000
Sahibinden,145.0,3+1,Bilecik,Merkez,Bilecik,17 Mayıs  2025,4540000
Sahibinden,56.0,1+1,Bilecik,Bozüyük,Bilinmiyor,13 Mayıs  2025,1975000
Sahibinden,67.0,2+0,Bilecik,Merkez,Bilecik,13 Mayıs  2025,1999000
Sahibinden,100.0,2+1,Bilecik,Merkez,Bilecik,13 Mayıs  2025,1495000
Sahibinden,82.0,2+1,Bilecik,Merkez,Bilecik,15 Mayıs  2025,3000000
Sahibinden,140.0,3+1,Bilecik,Merkez,Bilecik,12 Mayıs  2025,2600000
Sahibinden,161.0,3+1,Bilecik,Bozüyük,Bilinmiyor,12 Mayıs  2025,5500000
Sahibinden,136.0,3+1,Bilecik,Merkez,Bilecik,12 Mayıs  2025,3570000
Sahibinden,180.0,3+1,Bilecik,Merkez,Bilecik,12 Mayıs  2025,3100000
Sahibinden,47.0,1+1,Bilecik,Merkez,Bilecik,11 Mayıs  2025,888000
Sahibinden,135.0,2+1,Bilecik,Bozüyük,Bilinmiyor,11 Mayıs  2025,1750000
Sahibinden,95.0,2+1,Bilecik,Merkez,Bilecik,11 Mayıs  2025,3155000
Sahibinden,58.0,1+1,Bilecik,Bozüyük,Bilinmiyor,13 Mayıs  2025,1590000
Sahibinden,100.0,2+1,Bilecik,Merkez,Bilecik,11 Mayıs  2025,2900000
Sahibinden,120.0,3+1,Bilecik,Merkez,Bilecik,13 Mayıs  2025,2250000
Sahibinden,145.0,3+1,Bilecik,Söğüt,Bilinmiyor,11 Mayıs  2025,1900000
Sahibinden,85.0,2+1,Bilecik,Bozüyük,Bilinmiyor,10 Mayıs  2025,1790000
Sahibinden,100.0,2+1,Bilecik,Merkez,Bilecik,10 Mayıs  2025,1900000
Sahibinden,100.0,2+1,Bilecik,Bozüyük,Bilinmiyor,10 Mayıs  2025,2500000
Sahibinden,160.0,3+1,Bilecik,Merkez,Bilecik,10 Mayıs  2025,3900000
Sahibinden,105.0,2+1,Bilecik,Merkez,Bilecik,10 Mayıs  2025,2350000
Sahibinden,60.0,1+1,Bilecik,Merkez,Bilecik,10 Mayıs  2025,1850000
Sahibinden,140.0,2+1,Bilecik,Merkez,Bilecik,09 Mayıs  2025,2800000
Sahibinden,145.0,3+1,Bilecik,Merkez,Bilecik,11 Mayıs  2025,888000
Sahibinden,153.0,3+1,Bilecik,Merkez,Bilecik,09 Mayıs  2025,4500000
Sahibinden,135.0,3+1,Bilecik,Bozüyük,Bilinmiyor,09 Mayıs  2025,2300000
Sahibinden,139.0,3+1,Bilecik,Bozüyük,Bilinmiyor,08 Mayıs  2025,4000000
Sahibinden,85.0,2+0,Bilecik,Merkez,Bilecik,08 Mayıs  2025,1875000
Sahibinden,153.0,3+1,Bilecik,Merkez,Bilecik,08 Mayıs  2025,3850000
Sahibinden,135.0,2+1,Bilecik,Merkez,Bilecik,08 Mayıs  2025,3000000
Sahibinden,240.0,5+1,Bilecik,Merkez,Bilecik,12 Mayıs  2025,5250000
Sahibinden,60.0,1+1,Bilecik,Merkez,Bilecik,07 Mayıs  2025,1650000
Sahibinden,92.0,2+1,Bilecik,Bozüyük,Bilinmiyor,07 Mayıs  2025,1875000
Sahibinden,140.0,3+1,Bilecik,Merkez,Bilecik,07 Mayıs  2025,4050000
Sahibinden,130.0,3+1,Bilecik,Bozüyük,Bilinmiyor,07 Mayıs  2025,4500000
Sahibinden,240.0,5+1,Bilecik,Bozüyük,Bilinmiyor,07 Mayıs  2025,2900000
Sahibinden,320.0,5+1,Bilecik,Merkez,Bilecik,07 Mayıs  2025,5250000
Sahibinden,120.0,2+1,Bilecik,Merkez,Bilecik,07 Mayıs  2025,3050000
Sahibinden,200.0,5+1,Bilecik,Bozüyük,Bilinmiyor,07 Mayıs  2025,5500000
Sahibinden,100.0,2+1,Bilecik,Osmaneli,Bilinmiyor,07 Mayıs  2025,2000000
Sahibinden,210.0,4+1,Bilecik,Osmaneli,Bilinmiyor,06 Mayıs  2025,4100000
Sahibinden,90.0,2+1,Bilecik,Merkez,Bilecik,06 Mayıs  2025,2600000
Sahibinden,150.0,3+1,Bilecik,Merkez,Bilecik,06 Mayıs  2025,2900000
Sahibinden,130.0,3+1,Bilecik,Osmaneli,Bilinmiyor,08 Mayıs  2025,2950000
Sahibinden,60.0,1+1,Bilecik,Merkez,Bilecik,06 Mayıs  2025,1150000
Sahibinden,3.826,3+1,Bilecik,Bozüyük,Bilinmiyor,06 Mayıs  2025,2950000
Sahibinden,110.0,2+1,Bilecik,Merkez,Bilecik,06 Mayıs  2025,1950000
Sahibinden,105.0,2+1,Bilecik,Bozüyük,Bilinmiyor,06 Mayıs  2025,2380000
Sahibinden,100.0,2+1,Bilecik,Osmaneli,Bilinmiyor,05 Mayıs  2025,2800000
Sahibinden,110.0,2+1,Bilecik,Merkez,Bilecik,05 Mayıs  2025,1849999
Sahibinden,130.0,3+1,Bilecik,Merkez,Bilecik,05 Mayıs  2025,3550000
Sahibinden,120.0,3+1,Bilecik,Merkez,Bilecik,05 Mayıs  2025,2350000
Sahibinden,100.0,2+1,Bilecik,Bozüyük,Bilinmiyor,05 Mayıs  2025,2575000
Sahibinden,135.0,3+1,Bilecik,Merkez,Bilecik,05 Mayıs  2025,3000000
Sahibinden,90.0,2+1,Bilecik,Merkez,Bilecik,05 Mayıs  2025,2485000
Sahibinden,90.0,2+1,Bilecik,Söğüt,Bilinmiyor,05 Mayıs  2025,2620000
Sahibinden,145.0,3+1,Bilecik,Merkez,Bilecik,05 Mayıs  2025,2250000
Sahibinden,115.0,2+1,Bilecik,Merkez,Bilecik,05 Mayıs  2025,2350000
Sahibinden,78.0,2+1,Bilecik,Bozüyük,Bilinmiyor,04 Mayıs  2025,2490000
Sahibinden,145.0,3+1,Bilecik,Merkez,Bilecik,04 Mayıs  2025,4000000
Sahibinden,90.0,2+1,Bilecik,Merkez,Bilecik,04 Mayıs  2025,2500000
Sahibinden,80.0,2+0,Bilecik,Merkez,Bilecik,04 Mayıs  2025,1750000
Sahibinden,140.0,3+1,Bilecik,Merkez,Bilecik,04 Mayıs  2025,4650000
Sahibinden,80.0,2+1,Bilecik,Merkez,Bilecik,04 Mayıs  2025,2485000
Sahibinden,80.0,2+1,Bilecik,Bozüyük,Bilinmiyor,03 Mayıs  2025,2380000
Sahibinden,120.0,3+1,Bilecik,Osmaneli,Bilinmiyor,03 Mayıs  2025,3000000
Sahibinden,65.0,2+1,Bilecik,Osmaneli,Bilinmiyor,03 Mayıs  2025,2250000
Sahibinden,137.0,3+1,Bilecik,Bozüyük,Bilinmiyor,03 Mayıs  2025,4215000
Sahibinden,186.0,4+1,Bilecik,Merkez,Köyler,03 Mayıs  2025,5100000
Sahibinden,48.0,1+1,Bilecik,Merkez,Bilecik,04 Mayıs  2025,1650000
Sahibinden,100.0,2+1,Bilecik,Merkez,Bilecik,02 Mayıs  2025,3200000
Sahibinden,130.0,3+1,Bilecik,Bozüyük,Bilinmiyor,02 Mayıs  2025,4100000
Sahibinden,168.0,3+1,Bilecik,Merkez,Bilecik,01 Mayıs  2025,3100000
Sahibinden,100.0,2+1,Bilecik,Merkez,Bilecik,01 Mayıs  2025,2650000
Sahibinden,114.0,2+1,Bilecik,Merkez,Bilecik,01 Mayıs  2025,2500000
Sahibinden,298.0,3+1,Bilecik,Pazaryeri,Bilinmiyor,03 Mayıs  2025,1945000
Sahibinden,165.0,3+1,Bilecik,Merkez,Bilecik,01 Mayıs  2025,3620000
Sahibinden,130.0,3+1,Bilecik,Bozüyük,Bilinmiyor,01 Mayıs  2025,1890000
Sahibinden,108.0,3+1,Bilecik,Osmaneli,Bilinmiyor,01 Mayıs  2025,1999999
Sahibinden,300.0,6+1,Bilecik,Merkez,Bilecik,01 Mayıs  2025,6750000
Sahibinden,146.0,3+1,Bilecik,Merkez,Bilecik,01 Mayıs  2025,4000000
Sahibinden,120.0,3+1,Bilecik,Bozüyük,Bilinmiyor,30 Nisan  2025,4075000
Sahibinden,121.0,3+1,Bilecik,Bozüyük,Bilinmiyor,30 Nisan  2025,3750000
Sahibinden,165.0,3+1,Bilecik,Merkez,Bilecik,30 Nisan  2025,3050000
Sahibinden,140.0,3+1,Bilecik,Söğüt,Bilinmiyor,30 Nisan  2025,3250000
Sahibinden,140.0,3+1,Bilecik,Merkez,Bilecik,30 Nisan  2025,2970000
Sahibinden,230.0,6+1,Bilecik,Söğüt,Bilinmiyor,30 Nisan  2025,5100000
Sahibinden,47.0,1.5+1,Bilecik,Osmaneli,Bilinmiyor,02 Mayıs  2025,1050000
Sahibinden,170.0,3.5+1,Bilecik,Merkez,Bilecik,30 Nisan  2025,5100000
Sahibinden,147.0,3+1,Bilecik,Bozüyük,Bilinmiyor,29 Nisan  2025,3450000
Sahibinden,100.0,2+1,Bilecik,Bozüyük,Bilinmiyor,29 Nisan  2025,2700000
Sahibinden,120.0,2+1,Bilecik,Pazaryeri,Bilinmiyor,29 Nisan  2025,2550000
Sahibinden,160.0,3+1,Bilecik,Merkez,Bilecik,29 Nisan  2025,3800000
Sahibinden,130.0,3+1,Bilecik,Bozüyük,Bilinmiyor,29 Nisan  2025,3300000
Sahibinden,190.0,3+1,Bilecik,Merkez,Bilecik,28 Nisan  2025,4500000
Sahibinden,58.0,1+1,Bilecik,Bozüyük,Bilinmiyor,28 Nisan  2025,1985000
Sahibinden,135.0,3+1,Bilecik,Bozüyük,Bilinmiyor,28 Nisan  2025,3400000
Sahibinden,145.0,3+1,Bilecik,Merkez,Bilecik,28 Nisan  2025,2050000
Sahibinden,165.0,3+1,Bilecik,Merkez,Bilecik,28 Nisan  2025,4750000
Sahibinden,107.0,2+1,Bilecik,Merkez,Bilecik,28 Nisan  2025,3100000
Sahibinden,135.0,3+1,Bilecik,Bozüyük,Bilinmiyor,28 Nisan  2025,2195000
Sahibinden,115.0,2+1,Bilecik,Merkez,Bilecik,27 Nisan  2025,2900000
Sahibinden,266.0,4+2,Bilecik,Merkez,Bilecik,27 Nisan  2025,5080000
Sahibinden,150.0,3+1,Bilecik,Bozüyük,Bilinmiyor,27 Nisan  2025,2800000
Sahibinden,120.0,3+1,Bilecik,İnhisar,Bilinmiyor,27 Nisan  2025,2550000
Sahibinden,240.0,4+1,Bilecik,Merkez,Bilecik,27 Nisan  2025,6700000
Sahibinden,102.0,2+1,Bilecik,Bozüyük,Bilinmiyor,26 Nisan  2025,3200000
Sahibinden,260.0,4+1,Bilecik,Merkez,Bilecik,26 Nisan  2025,4200000
Sahibinden,150.0,3+1,Bilecik,Bozüyük,Bilinmiyor,26 Nisan  2025,6000000
Sahibinden,145.0,3+1,Bilecik,Bozüyük,Bilinmiyor,26 Nisan  2025,3350000
Sahibinden,145.0,3+1,Bilecik,Merkez,Bilecik,26 Nisan  2025,3550000
Sahibinden,130.0,3+1,Bilecik,Merkez,Bilecik,26 Nisan  2025,3250000
Sahibinden,165.0,3+1,Bilecik,Merkez,Bilecik,26 Nisan  2025,4200000
Sahibinden,165.0,3+1,Bilecik,Merkez,Bilecik,26 Nisan  2025,3550000
Sahibinden,144.0,3+1,Bilecik,Osmaneli,Bilinmiyor,26 Nisan  2025,3750000
Sahibinden,130.0,3+1,Bilecik,Merkez,Bilecik,26 Nisan  2025,1650000
Sahibinden,110.0,2+1,Bilecik,Bozüyük,Bilinmiyor,25 Nisan  2025,2875000
Sahibinden,60.0,1+1,Bilecik,Merkez,Bilecik,25 Nisan  2025,1800000
Sahibinden,60.0,1+1,Bilecik,Merkez,Bilecik,25 Nisan  2025,1380000
Sahibinden,75.0,2+1,Bilecik,Pazaryeri,Bilinmiyor,25 Nisan  2025,2300000
Sahibinden,110.0,2+1,Bilecik,Merkez,Bilecik,25 Nisan  2025,2340000
Sahibinden,135.0,3+1,Bilecik,Merkez,Bilecik,22 Nisan  2025,2500000
Sahibinden,100.0,2+1,Bilecik,Bozüyük,Bilinmiyor,26 Nisan  2025,4200000
Sahibinden,100.0,2+1,Bilecik,Merkez,Bilecik,15 Nisan  2025,1725000
Sahibinden,130.0,3+1,Bilecik,Bozüyük,Bilinmiyor,24 Mart  2025,3099000
Sahibinden,145.0,3+1,Bilecik,Bozüyük,Bilinmiyor,21 Mart  2025,5150000
Sahibinden,125.0,3+1,Bilecik,Bozüyük,Bilinmiyor,20 Mart  2025,3450000
Sahibinden,80.0,1+1,Bilecik,Merkez,Bilecik,26 Ekim  2024,1950000
Emlak-ofisinden,160.0,3+1,Bilecik,Merkez,Bilecik,23 Mayıs  2025,2570000
Emlak-ofisinden,135.0,3+1,Bilecik,Bozüyük,Bilinmiyor,21 Mayıs  2025,2390000
Emlak-ofisinden,135.0,3+1,Bilecik,Bozüyük,Bilinmiyor,20 Mayıs  2025,3745000
Emlak-ofisinden,105.0,2+1,Bilecik,Bozüyük,Bilinmiyor,20 Mayıs  2025,2740000
Emlak-ofisinden,105.0,2+1,Bilecik,Merkez,Bilecik,24 Mayıs  2025,3100000
Emlak-ofisinden,170.0,3+1,Bilecik,Bozüyük,Bilinmiyor,17 Mayıs  2025,4900000
Emlak-ofisinden,105.0,2+1,Bilecik,Bozüyük,Bilinmiyor,23 Nisan  2025,2860000
Emlak-ofisinden,55.0,1+1,Bilecik,Bozüyük,Bilinmiyor,22 Mayıs  2025,1875000
Emlak-ofisinden,165.0,3+1,Bilecik,Osmaneli,Bilinmiyor,24 Mayıs  2025,3610000
Emlak-ofisinden,115.0,2+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,3300000
Emlak-ofisinden,200.0,3+2,Bilecik,Merkez,Bilecik,24 Mayıs  2025,3900000
Emlak-ofisinden,155.0,3+1,Bilecik,Merkez,Bilecik,24 Mayıs  2025,4150000
Emlak-ofisinden,105.0,2+1,Bilecik,Merkez,Bilecik,24 Mayıs  2025,2550000
Emlak-ofisinden,130.0,3+1,Bilecik,Merkez,Bilecik,24 Mayıs  2025,2750000
Emlak-ofisinden,140.0,3+1,Bilecik,Merkez,Bilecik,24 Mayıs  2025,3950000
Emlak-ofisinden,130.0,2+1,Bilecik,Merkez,Bilecik,24 Mayıs  2025,3200000
Emlak-ofisinden,147.0,3+1,Bilecik,Söğüt,Bilinmiyor,24 Mayıs  2025,3000000
Emlak-ofisinden,145.0,3+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,2700000
Emlak-ofisinden,187.0,3+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,2550000
Emlak-ofisinden,140.0,3+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,3100000
Emlak-ofisinden,110.0,2+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,2875000
Emlak-ofisinden,135.0,3+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,3950000
Emlak-ofisinden,50.0,1+1,Bilecik,Merkez,Bilecik,24 Mayıs  2025,2050000
Emlak-ofisinden,55.0,1+1,Bilecik,Merkez,Bilecik,24 Mayıs  2025,1699000
Emlak-ofisinden,160.0,3+1,Bilecik,Merkez,Bilecik,24 Mayıs  2025,3050000
Emlak-ofisinden,115.0,2+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,2200000
Emlak-ofisinden,120.0,3+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,3555000
Emlak-ofisinden,135.0,3+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,3175000
Emlak-ofisinden,160.0,3+1,Bilecik,Merkez,Bilecik,25 Mayıs  2025,2750000
Emlak-ofisinden,195.0,5+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,3975000
Emlak-ofisinden,140.0,3+1,Bilecik,Merkez,Bilecik,24 Mayıs  2025,3150000
Emlak-ofisinden,220.0,5+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,6300000
Emlak-ofisinden,137.0,3+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,2870000
Emlak-ofisinden,110.0,2+1,Bilecik,Bozüyük,Bilinmiyor,24 Mayıs  2025,2890000
Emlak-ofisinden,130.0,3+1,Bilecik,Merkez,Bilecik,25 Mayıs  2025,2150000
Emlak-ofisinden,105.0,2+1,Bilecik,Merkez,Bilecik,24 Mayıs  2025,2550000
Emlak-ofisinden,70.0,2+0,Bilecik,Merkez,Bilecik,24 Mayıs  2025,1950000
Emlak-ofisinden,143.0,3+1,Bilecik,Merkez,Bilecik,23 Mayıs  2025,3850000
Emlak-ofisinden,105.0,2+1,Bilecik,Bozüyük,Bilinmiyor,23 Mayıs  2025,2750000
Emlak-ofisinden,105.0,2+1,Bilecik,Bozüyük,Bilinmiyor,23 Mayıs  2025,2795000
Emlak-ofisinden,145.0,3+1,Bilecik,Merkez,Bilecik,23 Mayıs  2025,2950000
